,contractions,posture_lying,posture_standing,gastric_eating,gastric_normal,gastric_ruminating,gastric_unhealthy,bouts,amount,temperature,activity
2022-02-17 01:00:00,"[4.0, 6.0, 6.0, 6.0, 5.0, 4.0, 6.0, 6.0, 6.0, 5.0, 6.0, 5.0, 5.0, 5.0, 4.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,39.7,6
2022-02-17 02:00:00,"[4.0, 4.0, 3.0, 6.0, 4.0, 5.0, 6.0, 5.0, 6.0, 6.0, 5.0, 7.0, 5.0, 6.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,39.6,8
2022-02-17 03:00:00,"[5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 4.0, 6.0, 4.0, 6.0, 5.0, 6.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0]",0,0,39.6,6
2022-02-17 04:00:00,"[5.0, 5.0, 5.0, 6.0, 5.0, 4.0, 6.0, 7.0, 6.0, 8.0, 4.0, 5.0, 5.0, 7.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",0,0,39.6,5
2022-02-17 05:00:00,"[6.0, 6.0, 6.0, 3.0, 5.0, 3.0, 4.0, 5.0, 4.0, 4.0, 4.0, 3.0, 5.0, 4.0, 4.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,39.5,6
2022-02-17 06:00:00,"[3.0, 3.0, 4.0, 6.0, 6.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 5.0, 6.0, 7.0, 7.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,39.4,5
2022-02-17 07:00:00,"[5.0, 6.0, 6.0, 6.0, 5.0, 4.0, 5.0, 6.0, 6.0, 7.0, 7.0, 6.0, 6.0, 7.0, 7.0]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,39.4,14
2022-02-17 08:00:00,"[7.0, 6.0, 5.0, 8.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 6.0, 6.0, 8.0, 6.0, 5.0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0]","[0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,39.1,19
2022-02-17 09:00:00,"[5.0, 6.0, 5.0, 6.0, 4.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 6.0, 5.0, 6.0, 6.0]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,38.7,14
2022-02-17 10:00:00,"[7.0, 6.0, 7.0, 6.0, 5.0, 6.0, 5.0, 5.0, 7.0, 6.0, 6.0, 5.0, 7.0, 5.0, 6.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,39.1,20
2022-02-17 11:00:00,"[4.0, 5.0, 5.0, 4.0, 5.0, 7.0, 5.0, 6.0, 6.0, 6.0, 7.0, 4.0, 8.0, 8.0, 6.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,39.3,16
2022-02-17 12:00:00,"[4.0, 6.0, 5.0, 6.0, 6.0, 6.0, 7.0, 5.0, 5.0, 6.0, 4.0, 6.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,39.7,9
2022-02-17 13:00:00,"[6.0, 6.0, 4.0, 7.0, 7.0, 8.0, 7.0, 6.0, 6.0, 4.0, 6.0, 5.0, 5.0, 7.0, 7.0]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,39.9,10
2022-02-17 14:00:00,"[7.0, 5.0, 7.0, 5.0, 6.0, 6.0, 6.0, 6.0, 5.0, 6.0, 6.0, 6.0, 6.0, 5.0, 6.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1]","[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",0,0,40.3,6
2022-02-17 15:00:00,"[6.0, 5.0, 5.0, 5.0, 7.0, 7.0, 6.0, 5.0, 7.0, 5.0, 5.0, 5.0, 7.0, 6.0, 7.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,40.3,6
2022-02-17 16:00:00,"[4.0, 6.0, 5.0, 5.0, 6.0, 6.0, 5.0, 4.0, 7.0, 6.0, 5.0, 5.0, 6.0, 6.0, 5.0]","[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,40.2,13
2022-02-17 17:00:00,"[5.0, 5.0, 4.0, 6.0, 5.0, 7.0, 5.0, 5.0, 5.0, 6.0, 5.0, 7.0, 6.0, 4.0, 4.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,40.0,16
2022-02-17 18:00:00,"[4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 5.0, 3.0, 6.0, 4.0, 4.0, 4.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,40.0,4
2022-02-17 19:00:00,"[4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 6.0, 6.0, 6.0, 7.0, 6.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,39.8,10
2022-02-17 20:00:00,"[7.0, 5.0, 6.0, 7.0, 6.0, 7.0, 6.0, 5.0, 6.0, 7.0, 6.0, 5.0, 7.0, 6.0, 6.0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,39.6,20
2022-02-17 21:00:00,"[7.0, 6.0, 5.0, 6.0, 6.0, 5.0, 6.0, 5.0, 5.0, 6.0, 5.0, 5.0, 6.0, 5.0, 4.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,39.6,17
2022-02-17 22:00:00,"[6.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 6.0, 4.0, 5.0, 4.0, 4.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,39.6,4
2022-02-17 23:00:00,"[4.0, 5.0, 3.0, 5.0, 5.0, 6.0, 4.0, 6.0, 4.0, 5.0, 6.0, 5.0, 6.0, 5.0, 6.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,39.6,12
2022-02-18 00:00:00,"[5.0, 6.0, 8.0, 5.0, 5.0, 5.0, 6.0, 4.0, 6.0, 8.0, 8.0, 4.0, 6.0, 4.0, 6.0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0]","[0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,39.6,12
2022-02-18 01:00:00,"[7.0, 7.0, 6.0, 6.0, 7.0, 6.0, 7.0, 7.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,39.6,11
2022-02-18 02:00:00,"[4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 6.0, 6.0, 6.0, 5.0, 4.0, 5.0, 7.0, 4.0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,39.6,7
2022-02-18 03:00:00,"[6.0, 6.0, 4.0, 6.0, 7.0, 4.0, 5.0, 6.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 6.0]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1]","[0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,39.6,4
2022-02-18 04:00:00,"[4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,39.6,4
2022-02-18 05:00:00,"[5.0, 6.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 3.0, 4.0, 4.0, 6.0, 6.0, 4.0, 6.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,39.6,4
2022-02-18 06:00:00,"[4.0, 5.0, 6.0, 4.0, 5.0, 5.0, 6.0, 4.0, 6.0, 7.0, 6.0, 6.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,39.6,7
2022-02-18 07:00:00,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 6.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,39.6,4
2022-02-18 08:00:00,"[7.0, 5.0, 6.0, 8.0, 6.0, 7.0, 5.0, 6.0, 8.0, 5.0, 6.0, 7.0, 5.0, 7.0, 7.0]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",0,0,39.8,14
2022-02-18 09:00:00,"[6.0, 6.0, 6.0, 7.0, 5.0, 7.0, 6.0, 6.0, 6.0, 6.0, 7.0, 6.0, 5.0, 5.0, 4.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,40.0,16
2022-02-18 10:00:00,"[4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 5.0, 6.0, 7.0, 7.0, 6.0, 7.0, 8.0, 7.0, 7.0]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,6,39.8,16
2022-02-18 11:00:00,"[8.0, 7.0, 6.0, 7.0, 7.0, 6.0, 5.0, 5.0, 5.0, 7.0, 6.0, 7.0, 7.0, 7.0, 5.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,39.8,19
2022-02-18 12:00:00,"[7.0, 6.0, 6.0, 7.0, 6.0, 7.0, 6.0, 6.0, 6.0, 7.0, 8.0, 6.0, 8.0, 4.0, 8.0]","[0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,39.6,13
2022-02-18 13:00:00,"[7.0, 7.0, 7.0, 6.0, 6.0, 5.0, 5.0, 6.0, 7.0, 6.0, 6.0, 5.0, 7.0, 4.0, 6.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,39.6,18
